response_time,event_start_ms,event_start_epoc,year,month,day
10.037291988730429,663,1544957043,2018,12,16
24.19679300487041,615,1544957043,2018,12,16
874.3721000105143,109,1544957042,2018,12,16
1150.500122070312,595,1528402921,2018,6,7
14.60606002807617,459,1528402918,2018,6,7
11.39131164550781,811,1528402918,2018,6,7
13.961520195007319,97,1528402919,2018,6,7
1556.47265625,404,1528402919,2018,6,7
174.4343566894531,325,1528402922,2018,6,7
932.4237060546876,55,1528402922,2018,6,7
565.2537231445312,418,1528402919,2018,6,7
194.5557708740234,307,1528402922,2018,6,7
191.9820709228516,562,1528402922,2018,6,7
292.0525207519531,717,1528402922,2018,6,7
13.40269088745117,769,1528402922,2018,6,7
217.86810302734384,245,1528402920,2018,6,7
14.43617916107178,243,1528402920,2018,6,7
12.41319942474365,175,1528402921,2018,6,7
934.9149169921876,186,1528402922,2018,6,7
751.3304443359375,431,1528402923,2018,6,7
31.55810928344727,928,1528402925,2018,6,7
17.22563171386719,931,1528402925,2018,6,7
18.57481384277344,930,1528402925,2018,6,7
17.59893417358398,940,1528402925,2018,6,7
670.2294311523438,12,1528402926,2018,6,7
24.76178359985352,17,1528402926,2018,6,7
13.1164722442627,404,1528402926,2018,6,7
12.76953792572021,695,1528402927,2018,6,7
2.290298700332642,670,1528402942,2018,6,7
654.7603149414062,836,1528402927,2018,6,7
354.2779846191406,143,1528402928,2018,6,7
180.0034027099609,79,1528402928,2018,6,7
300.9098510742188,297,1528402928,2018,6,7
13.129286766052251,595,1528402928,2018,6,7
1053.870239257812,902,1528402928,2018,6,7
14.46257877349854,151,1528402929,2018,6,7
363.0303955078125,287,1528402929,2018,6,7
14.48921012878418,719,1528402933,2018,6,7
12.434762954711909,925,1528402933,2018,6,7
13.06709575653076,349,1528402934,2018,6,7
20.10548400878906,158,1528402930,2018,6,7
12.09377002716064,588,1528402930,2018,6,7
1053.790161132812,248,1528402931,2018,6,7
285.3419494628906,915,1528402934,2018,6,7
28.31150054931641,394,1528402932,2018,6,7
433.9478149414062,325,1528402935,2018,6,7
514.4834594726561,773,1528402935,2018,6,7
767.1798706054688,807,1528402935,2018,6,7
252.4635772705078,822,1528402936,2018,6,7
22.96494293212891,832,1528402936,2018,6,7
11.964476585388178,232,1528402937,2018,6,7
14.382290840148931,366,1528402937,2018,6,7
23.78838729858398,538,1528402937,2018,6,7
11.89416980743408,726,1528402937,2018,6,7
258.099853515625,492,1528402938,2018,6,7
23.37127685546875,794,1526091380,2018,5,12
